"","mgi_symbol","hsapiens_homolog_associated_gene_name","Frequency","Associated_Ly6a_TFs"
"35917","Gm29560","",0,NA
"35918","Vmn1r235","VN1R4",6811,NA
"35919","Gm24223","RNU6-387P",0,NA
"35920","Gm24223","RNU6-406P",0,NA
"35921","Klhl33","KLHL33",5349,NA
"35922","Gm29572","",0,NA
"35923","Trgc2","",0,NA
"35924","Gm6485","",0,NA
"35925","Gm43584","",0,NA
"35926","Gm7418","",0,NA
"35927","Kyat3","KYAT3",5080,NA
"35928","Osgep","OSGEP",5133,NA
"35929","Vmn1r-ps149","",0,NA
"35930","Trgj2","",0,NA
"35931","Vmn1r236","VN1R4",5581,NA
"35932","Coq9","COQ9",5624,NA
"35933","Trgv2","",0,NA
"35934","Sorcs2","SORCS2",7037,NA
"35935","Ankrd52","ANKRD52",5438,NA
"35936","Vmn1r237","VN1R4",5644,NA
"35937","Trgv1","",0,NA
"35938","Gm37731","",0,NA
"35939","Trgj4","",0,NA
"35940","Runx2","RUNX2",9712,NA
"35941","Yod1","YOD1",5140,NA
"35942","Gm49337","P3R3URF-PIK3R3",0,NA
"35943","Gm49337","PIK3R3",0,NA
"35944","Trgc4","",0,NA
"35945","Gm12951","",0,NA
"35946","Llph-ps1","",0,NA
"35947","Gm37163","",0,NA
"35948","Selenon","",4781,NA
"35949","Selenon","SELENON",4781,NA
"35950","Gm10530","",0,NA
"35951","1500012K07Rik","",0,NA
"35952","Stard3nl","STARD3NL",4764,NA
"35953","Gm38039","",0,NA
"35954","Gm10161","",0,NA
"35955","Gm44962","",0,NA
"35956","Gm24719","",0,NA
"35957","Gm37294","",0,NA
"35958","Rpl27a","RPL27A",4728,NA
"35959","H4f16","",5045,NA
"35960","AA986860","C1orf116",5075,NA
"35961","Gm43969","",0,NA
"35962","Gm43588","",0,NA
"35963","Gm42600","",0,NA
"35964","Hpgds","HPGDS",6164,NA
"35965","Gm28857","",0,NA
"35966","Snora3","SNORA3A",0,NA
"35967","Gm24888","",0,NA
"35968","Gm24888","SNORA3C",0,NA
"35969","Gm28856","",0,NA
"35970","Psapl1","PSAPL1",4025,NA
"35971","Fbrs","FBRS",5388,NA
"35972","4930523C07Rik","KIAA0040",5579,NA
"35973","Polr2c","POLR2C",4711,NA
"35974","Mir7689","",0,NA
"35975","2210406O10Rik","",0,NA
"35976","H2aj","H2AJ",4895,NA
"35977","Grpel1","GRPEL1",4453,NA
"35978","Pik3r3","P3R3URF-PIK3R3",8687,NA
"35979","Pik3r3","PIK3R3",8687,NA
"35980","Nat8f7","NAT8",5165,NA
"35981","Nat8f7","NAT8B",5165,NA
"35982","Apex1","APEX1",5072,NA
"35983","Gm13389","",0,NA
"35984","Gm17147","",0,NA
"35985","Gm10855","",0,NA
"35986","Gm44419","",0,NA
"35987","Gm37340","",0,NA
"35988","Tafa3","TAFA3",4267,NA
"35989","Gm3549","",0,NA
"35990","Gm13613","",0,NA
"35991","Alms1-ps1","",0,NA
"35992","Aox3","",5151,NA
"35993","Gm10115","",0,NA
"35994","Tada2b","TADA2B",4307,NA
"35995","Gm13614","",0,NA
"35996","Gm24340","",0,NA
"35997","Gm44058","",0,NA
"35998","Gm28641","",0,NA
"35999","Gm13210","",0,NA
"36000","Gm13211","",0,NA
"36001","Gm42683","",0,NA
"36002","Mir6914","",0,NA
"36003","Gm13254","",0,NA
"36004","Ccdc96","",4331,NA
"36005","Mir6915","",0,NA
"36006","Gm18131","",0,NA
"36007","Gm17201","",0,NA
"36008","Gm44059","",0,NA
"36009","Gm15540","",0,NA
"36010","Gm31887","",0,NA
"36011","Dhrs9","DHRS9",5491,NA
"36012","Gm11335","",0,NA
"36013","Ppm1j","PPM1J",4007,NA
"36014","Nat8f3","NAT8",5669,NA
"36015","Nat8f3","NAT8B",5669,NA
"36016","Nap1l1","NAP1L1",0,NA
"36017","H4c8","",5087,NA
"36018","Pus1","PUS1",4403,NA
"36019","Gm20177","",0,NA
"36020","H2ac10","",5212,NA
"36021","Gm44060","",0,NA
"36022","Pip4p1","PIP4P1",5475,NA
"36023","H3c8","",5003,NA
"36024","Alms1-ps2","",0,NA
"36025","H2bc9","H2BC14",4809,NA
"36026","Gm13255","",0,NA
"36027","H3c7","",4861,NA
"36028","Gm13217","",0,NA
"36029","Mir6375","",0,NA
"36030","Gm44061","",0,NA
"36031","1700061F12Rik","",0,NA
"36032","H4c6","H4C4",5185,NA
"36033","Psip1","PSIP1",6004,NA
"36034","Gm8479","",0,NA
"36035","Gm13221","",0,NA
"36036","H1f3","H1-3",5253,NA
"36037","Gtf2b","GTF2B",5459,NA
"36038","Bpifb2","BPIFB2",4823,NA
"36039","H3c6","H3C13",5822,NA
"36040","Nat8f6","NAT8",7032,NA
"36041","Nat8f6","NAT8B",7032,NA
"36042","H2ac8","",4988,NA
"36043","H2bc8","",4983,NA
"36044","H2bc7","",4810,NA
"36045","Ttc13","TTC13",4990,NA
"36046","H2ac7","H2AC8",4803,NA
"36047","Nat8f5","NAT8",5085,NA
"36048","Nat8f5","NAT8B",5085,NA
"36049","H3c4","",4651,NA
"36050","H4c4","H4C8",4805,NA
"36051","Nat8","NAT8",4950,NA
"36052","Nat8","NAT8B",4950,NA
"36053","Gm24457","",0,NA
"36054","Clk2","CLK2",4891,NA
"36055","H2bc6","H2BC4",5738,NA
"36056","Ptges3-ps","",0,NA
"36057","Mir7060","",0,NA
"36058","1700008J07Rik","",0,NA
"36059","Nat8f2","NAT8",4407,NA
"36060","Nat8f2","NAT8B",4407,NA
"36061","Gm44473","",0,NA
"36062","Gm3104","",0,NA
"36063","Gm43309","",0,NA
"36064","Gm18198","",0,NA
"36065","Gm6727","",0,NA
"36066","H1f4","H1-4",5882,NA
"36067","Qrfprl","QRFPR",5879,NA
"36068","Gm7353","",0,NA
"36069","Gm11398","",0,NA
"36070","Gm22452","RNU6-1132P",0,NA
"36071","Gm22452","RNU6-452P",0,NA
"36072","Gm22452","RNU6-596P",0,NA
"36073","Gm22452","RNU6-666P",0,NA
"36074","Gm22452","RNU6-1207P",0,NA
"36075","Gm22452","RNU6-458P",0,NA
"36076","Gm22452","U6",0,NA
"36077","Gm22452","RNU6-721P",0,NA
"36078","Gm22452","RNU6-978P",0,NA
"36079","Gm22452","RNU6-1293P",0,NA
"36080","Gm22452","RNU6-811P",0,NA
"36081","Gm22452","RNU6-156P",0,NA
"36082","Gm22452","RNU6-1210P",0,NA
"36083","Gm22452","RNU6-614P",0,NA
"36084","Gm44451","",0,NA
"36085","H2ac6","H2AC4",6197,NA
"36086","Pnp","PNP",8410,NA
"36087","Btf3-ps2","",0,NA
"36088","Gm20275","",0,NA
"36089","Plekhg2","PLEKHG2",4247,NA
"36090","H2bc4","",6234,NA
"36091","Cxcr5","CXCR5",8822,NA
"36092","H4c3","H4C6",5506,NA
"36093","H4c3","H4C2",5506,NA
"36094","H1f6","H1-6",5704,NA
"36095","Gm2735","",0,NA
"36096","Gm48805","",0,NA
"36097","Gm47230","",0,NA
"36098","Gm18716","",0,NA
"36099","Gm47231","",0,NA
"36100","Gm47232","",0,NA
"36101","Gm18913","",0,NA
"36102","Faim","FAIM",6747,NA
"36103","Nat8f4","NAT8",5443,NA
"36104","Nat8f4","NAT8B",5443,NA
"36105","Vmn1r-ps150","",0,NA
"36106","Gm18269","",0,NA
"36107","Atp6v0a2","ATP6V0A2",5551,NA
"36108","Runx2os3","",0,NA
"36109","Runx2os2","",0,NA
"36110","Runx2os1","",0,NA
"36111","Nat8f1","NAT8",5415,NA
"36112","Nat8f1","NAT8B",5415,NA
"36113","Zfp677","",5537,NA
"36114","Gm49342","PNP",0,NA
"36115","Gm13219","",0,NA
"36116","4930562F07Rik","",0,NA
"36117","Gm18519","",0,NA
"36118","Wbp11","",5211,NA
"36119","Gm49691","",0,NA
"36120","Zfp54","ZNF519",5996,NA
"36121","Gm13220","",0,NA
"36122","Dreg1","",0,NA
"36123","Gm38316","",0,NA
"36124","Gm24548","",0,NA
"36125","Pnp2","PNP",4803,NA
"36126","Fcamr","FCAMR",5280,NA
"36127","Gm37866","",0,NA
"36128","Gata3","GATA3",6883,NA
"36129","Gm1123","CXADR",5438,NA
"36130","Gm11750","",0,NA
"36131","Adora2b","ADORA2B",3932,NA
"36132","Gm8518","",0,NA
"36133","Gm49038","",0,NA
"36134","Rnase10","RNASE10",5784,NA
"36135","Havcr1","HAVCR1",8455,NA
"36136","Hnrnpll","HNRNPLL",6271,NA
"36137","Rnase9","RNASE9",5797,NA
"36138","Nr2e3","NR2E3",4920,NA
"36139","Rhoc","RHOC",4139,NA
"36140","Rnase11","",5596,NA
"36141","Rnase12","RNASE12",5836,NA
"36142","Olfr750","OR6S1",5854,NA
"36143","Gm11414","",0,NA
"36144","Gm10154","",0,NA
"36145","Bpifb6","BPIFB6",4223,NA
"36146","Man1c1","MAN1C1",5221,NA
"36147","Iars2","IARS2",0,NA
"36148","Spin3-ps","",0,NA
"36149","Gm37889","",0,NA
"36150","Gm36983","",0,NA
"36151","Gm7616","",0,NA
"36152","Gm15507","",0,NA
"36153","Gm37021","",0,NA
"36154","Ddx6","DDX6",5618,NA
"36155","4930404A12Rik","",0,NA
"36156","Scamp3","SCAMP3",4764,NA
"36157","Gm13256","",0,NA
"36158","BC049715","C12orf60",5733,NA
"36159","4930412O13Rik","",0,NA
"36160","Gm22215","",0,NA
"36161","Dnah10","DNAH10",4387,NA
"36162","Zfp51","",6172,NA
"36163","9230102O04Rik","",4904,NA
"36164","Snd1","SND1",6902,NA
"36165","Gpx4-ps1","",0,NA
"36166","Gm13262","",0,NA
"36167","Gm23125","",0,NA
"36168","Mir6403","",0,NA
"36169","Gm11749","",0,NA
"36170","Zfp53","",6664,NA
"36171","Ldlrap1","LDLRAP1",5056,NA
"36172","Zswim7","ZSWIM7",6219,NA
"36173","Bpifb3","BPIFB3",4090,NA
"36174","Gm50433","",0,NA
"36175","Arv1","ARV1",4990,NA
"36176","Timd4","TIMD4",5782,NA
"36177","Supt3","SUPT3H",6204,NA
"36178","Fam89a","FAM89A",5152,NA
"36179","Gm30671","",0,NA
"36180","E030022I16Rik","",0,NA
"36181","Gm47234","",0,NA
"36182","Gm9172","",0,NA
"36183","Maco1","MACO1",5470,NA
"36184","Gm47238","",0,NA
"36185","Gm45856","",0,NA
"36186","Enpp7","ENPP7",4570,NA
"36187","Hgsnat","HGSNAT",5771,NA
"36188","Gm3953","",0,NA
"36189","Gm37492","",0,NA
"36190","BC049987","",0,NA
"36191","Gm16069","",0,NA
"36192","4930412E21Rik","",0,NA
"36193","Naaladl2","NAALADL2",6035,NA
"36194","Tyk2","TYK2",5350,NA
"36195","Taf3","TAF3",11119,NA
"36196","Gm25117","",0,NA
"36197","Gm5176","",0,NA
"36198","Gm12175","",0,NA
"36199","Gm7536","",0,NA
"36200","Phlda1","PHLDA1",6024,NA
"36201","Cbx2","CBX2",4864,NA
"36202","Gm24704","U6",0,NA
"36203","Gm42774","",0,NA
"36204","9330136K24Rik","",0,NA
"36205","Gm37136","",0,NA
"36206","Gm38002","",0,NA
"36207","4930564C03Rik","",0,NA
"36208","Gm35097","",0,NA
"36209","Gm10259","",0,NA
"36210","Gm15848","",0,NA
"36211","Zfp52","",5393,NA
"36212","Nlgn1","NLGN1",9340,NA
"36213","Gm28592","",0,NA
"36214","4933440J02Rik","",0,NA
"36215","Galm","GALM",5708,NA
"36216","2010103J01Rik","",0,NA
"36217","Gm30262","",0,NA
"36218","Gm44459","",0,NA
"36219","Speer9-ps1","",0,NA
"36220","Mir194-1","MIR194-1",0,NA
"36221","Mir215","",0,NA
"36222","Wnk4","WNK4",4948,NA
"36223","Gm47864","",0,NA
"36224","Gm37785","",0,NA
"36225","Gm29708","",0,NA
"36226","Ccdc171","CCDC171",5310,NA
"36227","Pigr","PIGR",5842,NA
"36228","Slc39a5","SLC39A5",4607,NA
"36229","Zfp36","ZFP36",4463,NA
"36230","Gm43777","",0,NA
"36231","Gm44710","",0,NA
"36232","Gm37573","",0,NA
"36233","Med29","MED29",4982,NA
"36234","Gm6197","",0,NA
"36235","Ulk1","ULK1",4761,NA
"36236","Gm4766","",0,NA
"36237","Fam189b","FAM189B",4791,NA
"36238","Zfp948","",5250,NA
"36239","C630004M23Rik","",0,NA
"36240","AU018091","",5249,NA
"36241","Bpifb4","BPIFB4",4768,NA
"36242","Gm49954","",0,NA
"36243","Gm30531","",0,NA
"36244","Tnip3","TNIP3",8554,NA
"36245","Cdc5l","CDC5L",5350,NA
"36246","Gm30624","",0,NA
"36247","Gm47865","",0,NA
"36248","Tnn","TNN",6614,NA
"36249","Gm46193","",0,NA
"36250","Gm3375","",0,NA
"36251","Gm19005","",0,NA
"36252","Gm37189","",0,NA
"36253","Mir290a","",0,NA
"36254","Mir290b","",0,NA
"36255","Gm47866","",0,NA
"36256","Nlrp12","NLRP12",3771,NA
"36257","Gm20758","",0,NA
"36258","Gm47880","",0,NA
"36259","Pomk","POMK",4744,NA
"36260","Krr1","KRR1",5489,NA
"36261","Gm11615","",0,NA
"36262","Mir291a","",0,NA
"36263","Mir292","MIR371A",0,NA
"36264","B230354K17Rik","",0,NA
"36265","Mir292b","",0,NA
"36266","Sgcd","SGCD",0,NA
"36267","Mir291b","MIR372",0,NA
"36268","Mir293","MIR371A",0,NA
"36269","Mir294","MIR372",0,NA
"36270","Gm25899","RNU4-70P",0,NA
"36271","Gm25899","RNU4-58P",0,NA
"36272","Gm25899","RNU4-12P",0,NA
"36273","Gm25899","RNU4-84P",0,NA
"36274","Mir295","",0,NA
"36275","Gm27046","",0,NA
"36276","Gm20553","",0,NA
"36277","A830092H15Rik","",0,NA
"36278","Cbx3-ps3","",0,NA
"36279","Gm5340","",0,NA
"36280","Gm4855","",0,NA
"36281","Rhd","RHD",5501,NA
"36282","Rhd","RHCE",5501,NA
"36283","Gm23269","RNU6-787P",0,NA
"36284","Gm23269","RNU6-656P",0,NA
"36285","Gm37321","",0,NA
"36286","Paf1","PAF1",5010,NA
"36287","Bpifa6","",5808,NA
"36288","Spata16","SPATA16",6018,NA
"36289","Hmga1","",4490,NA
"36290","Gm37978","",0,NA
"36291","Smco3","SMCO3",5226,NA
"36292","Map2k7","MAP2K7",4582,NA
"36293","Gm44069","",0,NA
"36294","Lrrc4","LRRC4",4860,NA
"36295","Gm12176","",0,NA
"36296","Gm37940","",0,NA
"36297","Coa3","COA3",4860,NA
"36298","Ndnf","NDNF",6444,NA
"36299","Lrp2","LRP2",5264,NA
"36300","Gm26968","",0,NA
"36301","Gm11415","",0,NA
"36302","Gm23039","",0,NA
"36303","Cbx8","CBX8",4708,NA
"36304","6030471H07Rik","",0,NA
"36305","Gm12416","",0,NA
"36306","Gm12414","",0,NA
"36307","Gm3294","",0,NA
"36308","Tmem50a","TMEM50A",5087,NA
"36309","Mir129-1","MIR129-1",0,NA
"36310","Gm15490","",0,NA
"36311","Art4","ART4",5065,NA
"36312","Gm16838","",0,NA
"36313","Gm37659","",0,NA
"36314","Gm7558","",0,NA
"36315","Lep","LEP",5817,NA
"36316","Fcmr","FCMR",5283,NA
"36317","Myadm","MYADM",5781,NA
"36318","Gba","GBA",4956,NA
"36319","Pik3cb","PIK3CB",5519,NA
"36320","Gm12178","",0,NA
"36321","Nabp2","NABP2",5383,NA
"36322","Gm12179","",0,NA
"36323","Gm12180","",0,NA
"36324","Gm12181","",0,NA
"36325","Rsrp1","RSRP1",5095,NA
"36326","Gm24422","",0,NA
"36327","Gm12182","",0,NA
"36328","Gm12183","",0,NA
"36329","Gm25589","",0,NA
"36330","Mgp","MGP",5907,NA
"36331","Ttc19","TTC19",6220,NA
"36332","Ccdc92","CCDC92",6961,NA
"36333","Akap13","AKAP13",8510,NA
"36334","Erp27","ERP27",5163,NA
"36335","Aox4","",5511,NA
"36336","Hscb","HSCB",5918,NA
"36337","Syf2","SYF2",4962,NA
"36338","Mov10","MOV10",5500,NA
"36339","Rad18","RAD18",4905,NA
"36340","Gm2950","",0,NA
"36341","Faiml","",5236,NA
"36342","Gm38327","",0,NA
"36343","Cdc37","CDC37",5053,NA
"36344","Gm16225","",0,NA
"36345","Runx3","RUNX3",7524,NA
"36346","Cntd1","CNTD1",4829,NA
"36347","Cacna2d1","CACNA2D1",5544,NA
"36348","Gm12275","",0,NA
"36349","Gm16224","",0,NA
"36350","Cbx4","CBX4",4800,NA
"36351","Clic4","CLIC4",5514,NA
"36352","Treh","TREH",5017,NA
"36353","Glipr1","GLIPR1",6322,NA
"36354","Gm12983","",0,NA
"36355","Gm12984","",0,NA
"36356","Gm12982","",0,NA
"36357","Gm11754","",0,NA
"36358","Gm11755","",0,NA
"36359","Bnc2","BNC2",5747,NA
"36360","Rack1","RACK1",5242,NA
"36361","Gm7269","",0,NA
"36362","Glipr1l1","GLIPR1L1",5860,NA
"36363","Gm15759","",0,NA
"36364","Gm25296","",0,NA
"36365","Snord96a","SNORD96A",0,NA
"36366","Snord95","",0,NA
"36367","Glipr1l2","GLIPR1L2",6335,NA
"36368","Bpnt1","BPNT1",5214,NA
"36369","Tbc1d16","TBC1D16",5230,NA
"36370","Thsd4","THSD4",10071,NA
"36371","Gm6808","",0,NA
"36372","Gm15914","",0,NA
"36373","Gm48047","",0,NA
"36374","Samd4b","SAMD4B",8174,NA
"36375","Glipr1l3","GLIPR1L1",0,NA
"36376","Mir6934","",0,NA
"36377","Rnf41","RNF41",5991,NA
"36378","Gm11753","",0,NA
"36379","Bpifa2","BPIFA2",4693,NA
"36380","Gm11752","",0,NA
"36381","Trim41","TRIM52",4347,NA
"36382","Trim41","TRIM41",4347,NA
"36383","Arhgdib","ARHGDIB",5510,NA
"36384","Mrps14","MRPS14",6391,NA
"36385","Gm44834","",0,NA
"36386","Gm44695","",0,NA
"36387","Gm44835","",0,NA
"36388","Spats1","SPATS1",5319,NA
"36389","Gm44694","",0,NA
"36390","Pkn2","PKN2",5897,NA
"36391","Gm12421","",0,NA
"36392","Gm12420","",0,NA
"36393","AU020206","",0,NA
"36394","Gm12415","",0,NA
"36395","Gm52978","",0,NA
"36396","Gm12184","CDK2AP1",0,NA
"36397","Gm21850","",0,NA
"36398","2010001M07Rik","",0,NA
"36399","4930532G15Rik","",0,NA
"36400","Gm47676","",0,NA
"36401","Cntln","CNTLN",9221,NA
"36402","Gm14497","",0,NA
"36403","Gm26729","",0,NA
"36404","Gm22099","",0,NA
"36405","Trim7","TRIM7",6635,NA
"36406","9230112J17Rik","",0,NA
"36407","Il24","IL24",5394,NA
"36408","Gm49334","",0,NA
"36409","Mybpc3","MYBPC3",4102,NA
"36410","Denn2b","DENND2B",13101,NA
"36411","Gm47740","",0,NA
"36412","Prdm5","PRDM5",5999,NA
"36413","Gm17853","",0,NA
"36414","Cep70","CEP70",5492,NA
"36415","Gm9104","",0,NA
"36416","Aars2","AARS2",5122,NA
"36417","Gm26347","",0,NA
"36418","Mir8105","",0,NA
"36419","Cacybp","CACYBP",6143,NA
"36420","Gm16170","",0,NA
"36421","Syne1","SYNE1",11703,NA
"36422","Irgm1","IRGM",5032,NA
"36423","Gm5431","",5327,NA
"36424","Gm12418","",0,NA
"36425","Tcte1","TCTE1",5950,NA
"36426","Gm12419","",0,NA
"36427","Gm12417","",0,NA
"36428","Gm12185","",7617,NA
"36429","Plch2","PLCH2",8051,NA
"36430","4933417C20Rik","",0,NA
"36431","Srsf7","SRSF7",5811,NA
"36432","Il20","IL20",4470,NA
"36433","Psme2b","PSME2",5157,NA
"36434","Gm20445","",0,NA
"36435","Pde6h","PDE6H",8174,NA
"36436","Becn1","BECN1",5489,NA
"36437","Aox2","",5155,NA
"36438","4930544G11Rik","",5989,NA
"36439","Gm30055","",0,NA
"36440","Rbm28","RBM28",5780,NA
"36441","Gm47199","",0,NA
"36442","Gm18914","",0,NA
"36443","4930422M22Rik","",0,NA
"36444","Gm37249","",0,NA
"36445","Pde4a","PDE4A",8251,NA
"36446","Dok4","DOK4",5576,NA
"36447","Tmem151b","TMEM151B",4064,NA
"36448","Dmpk","DMPK",4620,NA
"36449","Gm37607","",0,NA
"36450","Il19","IL19",5229,NA
"36451","AI413582","SMIM29",4858,NA
"36452","Gm49320","MAP2K7",0,NA
"36453","Gm44404","",0,NA
"36454","Gm23625","RNU6-138P",0,NA
"36455","Gm5876","",0,NA
"36456","Trim67","TRIM67",4307,NA
"36457","Il10","IL10",5332,NA
"36458","Prrt4","PRRT4",5318,NA
"36459","Gm11617","",0,NA
"36460","Gm25965","",0,NA
"36461","9930111J21Rik1","",4844,NA
"36462","Gm43646","",0,NA
"36463","9530052C20Rik","",0,NA
"36464","Gm44289","",0,NA
"36465","Gm31306","",0,NA
"36466","Gm2574","",0,NA
"36467","Gm31520","",0,NA
"36468","4930519L02Rik","",0,NA
"36469","Gm44281","",0,NA
"36470","Ccdc40","CCDC40",4618,NA
"36471","Capza1","CAPZA1",5798,NA
"36472","Gm44233","",0,NA
"36473","Col9a1","COL9A1",8579,NA
"36474","C130040N14Rik","",0,NA
"36475","2610300M13Rik","",0,NA
"36476","Ttc39d","",0,NA
"36477","Gm19764","",0,NA
"36478","Gm6786","",0,NA
"36479","Gemin6","GEMIN6",5324,NA
"36480","Rerg","RERG",8584,NA
"36481","Gm16163","",0,NA
"36482","Tgfbr3l","TGFBR3L",4114,NA
"36483","Nfkbie","NFKBIE",4331,NA
"36484","Ccdc102a","CCDC102A",5185,NA
"36485","Gm43614","",0,NA
"36486","Gm42658","",0,NA
"36487","Bpifa3","BPIFA3",5519,NA
"36488","Gm42659","",0,NA
"36489","A830019L24Rik","",0,NA
"36490","Gm43613","",0,NA
"36491","Gm43612","",0,NA
"36492","Slc35b2","SLC35B2",4191,NA
"36493","1700001N15Rik","",0,NA
"36494","Gm43616","",0,NA
"36495","Gm33651","",0,NA
"36496","Gm33758","",0,NA
"36497","4930480K02Rik","",0,NA
"36498","Gm38006","",0,NA
"36499","Mad2l1","MAD2L1",5696,NA
"36500","Gm42704","",0,NA
"36501","Fnta","FNTA",5958,NA
"36502","Gm6260","",0,NA
"36503","Gm24728","",0,NA
"36504","Gm16754","",0,NA
"36505","Gm42705","",0,NA
"36506","Gm42706","",0,NA
"36507","Bpifa1","BPIFA1",4834,NA
"36508","Gm2505","",0,NA
"36509","Esyt3","ESYT3",5090,NA
"36510","Gm42707","",0,NA
"36511","Gm42708","",0,NA
"36512","Gm34078","",0,NA
"36513","Mtx1","MTX1",5897,NA
"36514","Vmn1r32","VN1R5",5910,NA
"36515","Nudt3","NUDT3",8799,NA
"36516","Gm5307","",0,NA
"36517","Vmn1r33","VN1R5",5725,NA
"36518","Atp5c1","ATP5F1C",5282,NA
"36519","Tprkb","TPRKB",6188,NA
"36520","2810004N23Rik","C1orf131",5137,NA
"36521","Olfr56","OR2V1",0,NA
"36522","Olfr56","OR2V2",0,NA
"36523","Snapc2","SNAPC2",3906,NA
"36524","1700008A23Rik","",0,NA
"36525","Gm44864","",0,NA
"36526","Gm28087","",0,NA
"36527","Gm49804","RPS10-NUDT3",0,NA
"36528","Klhl25","KLHL25",4962,NA
"36529","Keap1","KEAP1",4657,NA
"36530","Tgtp1","",5420,NA
"36531","Gm49741","",0,NA
"36532","Hsp90ab1","HSP90AB1",4191,NA
"36533","Ctxn1","CTXN1",4257,NA
"36534","Gm12186","",0,NA
"36535","9930111J21Rik2","",4907,NA
"36536","Gm45139","",0,NA
"36537","Hook3","HOOK3",5139,NA
"36538","Gm45211","",0,NA
"36539","Mir3100","",0,NA
"36540","Gmfg","GMFG",6285,NA
"36541","Tgtp2","",4899,NA
"36542","Gm12187","",0,NA
"36543","Mras","MRAS",7723,NA
"36544","Myo18a","MYO18A",10767,NA
"36545","Dhx57","DHX57",5512,NA
"36546","Plch1","PLCH1",10537,NA
"36547","Six5","SIX5",4532,NA
"36548","Gm23608","",0,NA
"36549","Bpifa5","BPIFA1",5044,NA
"36550","S1pr5","S1PR5",4526,NA
"36551","Prkcg","PRKCG",4883,NA
"36552","Gm48303","",0,NA
"36553","Nme9","NME9",0,NA
"36554","Atg4d","ATG4D",5451,NA
"36555","Kin","KIN",5196,NA
"36556","Adgrg5","ADGRG5",5172,NA
"36557","Caps2","CAPS2",5883,NA
"36558","Gm10564","",0,NA
"36559","Bbs5","BBS5",5544,NA
"36560","Pex10","PEX10",4508,NA
"36561","Gm18290","",0,NA
"36562","Nat8b-ps","",0,NA
"36563","Vmn1r34","VN1R5",0,NA
"36564","Lrrc49","LRRC49",8800,NA
"36565","Sh3gl2","SH3GL2",6044,NA
"36566","Gm7542","",0,NA
"36567","Akip1","AKIP1",5356,NA
"36568","Srgap3","SRGAP3",5219,NA
"36569","Mapkapk2","MAPKAPK2",7845,NA
"36570","Meiosin","MEIOSIN",5197,NA
"36571","Cacng7","CACNG7",5133,NA
"36572","Gm45411","",0,NA
"36573","Gm45413","",0,NA
"36574","Gm47419","",0,NA
"36575","Gm10286","",0,NA
"36576","Gm23573","",0,NA
"36577","Myct1","MYCT1",5826,NA
"36578","Lrfn1","LRFN1",4867,NA
"36579","1700047A11Rik","",0,NA
"36580","Rer1","RER1",5028,NA
"36581","Vip","VIP",5896,NA
"36582","Gm25549","",0,NA
"36583","Gm37084","",0,NA
"36584","Timm44","TIMM44",6280,NA
"36585","Rps10","",5195,NA
"36586","Bzw1","BZW1",5524,NA
"36587","Klhl41","KLHL41",5610,NA
"36588","Fbxo46","FBXO46",7229,NA
"36589","Gm47679","",0,NA
"36590","Gm44256","",0,NA
"36591","Gm44257","",0,NA
"36592","Kcnc2","KCNC2",8818,NA
"36593","Gm6518","",0,NA
"36594","Bpifb1","BPIFB1",5390,NA
"36595","1700028B04Rik","",0,NA
"36596","Gm12413","",0,NA
"36597","BC051019","C11orf16",6405,NA
"36598","Mast2","MAST2",9570,NA
"36599","Gm15420","",0,NA
"36600","Gm50087","",0,NA
"36601","Morn2","MORN2",5386,NA
"36602","Ascl3","ASCL3",5656,NA
"36603","Gm47492","",0,NA
"36604","Fbxo5","FBXO5",5760,NA
"36605","Ifnl2","IFNL2",5338,NA
"36606","Ifnl2","IFNL3",5338,NA
"36607","Gm44081","",0,NA
"36608","Arhgef33","ARHGEF33",8849,NA
"36609","Vmn1r35","VN1R5",0,NA
"36610","Gnpat","GNPAT",5247,NA
"36611","Gm53047","",0,NA
"36612","Gm6134","",0,NA
"36613","Cacng8","CACNG8",5783,NA
"36614","Gm6794","",0,NA
"36615","1700010J16Rik","",0,NA
"36616","Gm43865","",0,NA
"36617","Gm8083","",0,NA
"36618","Gm23244","",0,NA
"36619","Gm43868","",0,NA
"36620","Bpifb5","",4319,NA
"36621","Vmn1r36","VN1R5",0,NA
"36622","Gm3942","",0,NA
"36623","Atxn7l3b","ATXN7L3B",5831,NA
"36624","Gm44151","",0,NA
"36625","Mir935","",0,NA
"36626","Qpctl","QPCTL",5057,NA
"36627","Vmn1r37","VN1R5",0,NA
"36628","Dyrk3","DYRK3",5031,NA
"36629","Gm26596","",0,NA
"36630","Gm22507","",0,NA
"36631","Gm47519","",0,NA
"36632","Gm44261","",0,NA
"36633","Mtrf1l","MTRF1L",5075,NA
"36634","Gm4045","",0,NA
"36635","Vmn1r-ps24","",0,NA
"36636","Gm10190","",0,NA
"36637","Dusp11","DUSP11",6758,NA
"36638","Itih2","ITIH2",5991,NA
"36639","Eprs","EPRS1",5511,NA
"36640","Sos1","SOS1",5291,NA
"36641","3300002P13Rik","",0,NA
"36642","Ifnl3","IFNL2",0,NA
"36643","Ifnl3","IFNL3",0,NA
"36644","Gm47522","",0,NA
"36645","Gm47524","",0,NA
"36646","Gm47532","",0,NA
"36647","Gm47534","",0,NA
"36648","Gm19880","",0,NA
"36649","Larp6","LARP6",5663,NA
"36650","Gm40765","",0,NA
"36651","Sycn","SYCN",5707,NA
