"","mgi_symbol","hsapiens_homolog_associated_gene_name","Frequency","% of Ly6a TFs that bind Mouse gene’s PPR","HumanCarotid_scRNA-seq_cluster"
"40787","Elp6","ELP6",5047,7.12219352835753,NA
"40793","Dgkd","DGKD",4999,7.05445719204662,NA
"40795","Cklf","CKLF",5556,7.84048092798781,NA
"40796","Foxn4","FOXN4",4247,5.99325458984237,NA
"40800","Olfr1377","",5528,7.80096806513978,NA
"40803","Pyy","PYY",4786,6.75387719966696,NA
"40806","Prf1","PRF1",6145,8.6716622214696,NA
"40807","Umodl1","UMODL1",8616,12.1586723678083,NA
"40809","Lhfpl3","LHFPL3",9074,12.8049899101082,NA
"40810","Nfia","NFIA",5710,8.05780167365198,NA
"40811","Apoa5","APOA5",5153,7.27177793771079,NA
"40817","Pald1","PALD1",4856,6.85265935678704,NA
"40823","Csn1s1","CSN1S1",6516,9.195207654206,NA
"40825","Cmtm2a","CMTM2",8937,12.6116591168875,NA
"40828","Prkcsh","PRKCSH",4863,6.86253757249905,NA
"40832","Nags","NAGS",4970,7.01353315552545,NA
"40837","Cdk15","CDK15",5402,7.62316018232364,NA
"40838","Cmtm1","CMTM1",5445,7.68384065026883,NA
"40841","Nodal","NODAL",4855,6.8512481831139,NA
"40844","Psma5","PSMA5",5839,8.23984307748755,NA
"40846","Zfp354a","ZNF354A",5060,7.14053878610841,NA
"40847","Zfp354a","",5060,7.14053878610841,NA
"40848","Cmtm2b","CMTM2",5657,7.98300946897535,NA
"40849","Eif4ebp2","EIF4EBP2",4949,6.98389850838943,NA
"40851","Rbpms","RBPMS",10354,14.6112922117325,NA
"40855","Tmem101","TMEM101",5207,7.34798131606057,NA
"40856","Lrrc20","LRRC20",5398,7.61751548763106,NA
"40871","Chchd3","CHCHD3",5271,7.43829643114178,NA
"40873","Ubap2l","UBAP2L",6449,9.10065901810536,NA
"40876","Lsm12","LSM12",5289,7.46369755725837,NA
"40877","Trpc4ap","TRPC4AP",5800,8.18480730423493,NA
"40879","Ppa1","PPA1",5718,8.06909106303713,NA
"40881","Ppp2r5a","PPP2R5A",4935,6.96414207696541,NA
"40883","BC049762","",7056,9.95724143770374,NA
"40886","Aste1","ASTE1",6353,8.96518634548354,NA
"40888","Myo1h","MYO1H",7012,9.89514979608541,NA
"40889","Lgals9","LGALS14",6047,8.53336720150149,NA
"40890","Lgals9","LGALS13",6047,8.53336720150149,NA
"40891","Lgals9","LGALS16",6047,8.53336720150149,NA
"40893","Sar1a","SAR1A",5472,7.72194233944372,NA
"40894","Fzd7","FZD7",5303,7.48345398868239,NA
"40895","Dstyk","DSTYK",6534,9.22060878032259,NA
"40896","Scap","SCAP",7409,10.4553857443236,NA
"40898","Abcg1","ABCG1",5098,7.19416338568788,NA
"40903","Zfand4","ZFAND4",8874,12.5227551754794,NA
"40904","Ccdc7a","",6451,9.10348136545165,NA
"40907","Tysnd1","TYSND1",4869,6.87100461453791,NA
"40911","Slc38a10","SLC38A10",4955,6.99236555042829,NA
"40913","Szt2","SZT2",4749,6.70166377376064,NA
"40914","Tff3","TFF3",5289,7.46369755725837,NA
"40915","Aifm2","AIFM2",5955,8.40353922357225,NA
"40917","Tff2","TFF2",4795,6.76657776272526,NA
"40918","Elavl3","ELAVL3",4647,6.55772405909995,NA
"40920","Kmt2e","KMT2E",5996,8.46139734417115,NA
"40922","Exoc4","EXOC4",5772,8.1452944413869,NA
"40924","Rhcg","RHCG",5953,8.40071687622596,NA
"40928","Ptpn23","PTPN23",4750,6.70307494743378,NA
"40932","Eef1a2","EEF1A2",5372,7.58082497212932,NA
"40934","Tff1","TFF1",5254,7.41430647869833,NA
"40941","Tmprss3","TMPRSS3",5027,7.09397005489466,NA
"40942","Gm973","KIAA2012",7634,10.7728998207809,NA
"40947","Cmtm3","CMTM3",4752,6.70589729478007,NA
"40948","Edem2","EDEM2",5519,7.78826750208148,NA
"40959","Zfp653","ZNF653",4297,6.06381327349957,NA
"40965","Plagl1","PLAGL1",11778,16.6208035222895,NA
"40974","Procr","PROCR",5172,7.29859023750053,"NASMC9 "
"40979","Sumo1","SUMO1",6425,9.0667908499499,NA
"40980","Cmtm4","CMTM4",5402,7.62316018232364,NA
"40981","Clasrp","CLASRP",5082,7.17158460691757,NA
"40982","Ngp","",4975,7.02058902389117,NA
"40983","Mmp24","MMP24",5799,8.18339613056179,NA
"40986","Dctn6","DCTN6",5557,7.84189210166095,NA
"40987","Zpr1","ZPR1",4733,6.67908499499033,NA
"40988","Vamp4","VAMP4",6027,8.50514372803861,NA
"40989","Ubash3a","UBASH3A",4950,6.98530968206257,NA
"40990","BC029722","MMP24OS",4572,6.45188603361416,NA
"40991","Kctd10","KCTD10",4084,5.76323328111991,NA
"40992","Ppdpf","PPDPF",5179,7.30846845321254,NA
"40993","Tm2d1","TM2D1",5819,8.21161960402467,NA
"40998","Srpk2","SRPK2",10071,14.2119300622328,NA
"40999","Marchf8","MARCHF8",11072,15.6245149090499,NA
"41001","Fbh1","FBH1",5131,7.24073211690163,NA
"41002","Rsph1","RSPH1",5395,7.61328196661163,NA
"41003","Ecsit","ECSIT",4911,6.93027390880996,NA
"41004","Ccdc7b","",6579,9.28411159561407,NA
"41005","Med8","MED8",4760,6.71718668416522,NA
"41009","Csn2","CSN2",6627,9.35184793192498,NA
"41011","Bud13","BUD13",4775,6.73835428926238,NA
"41014","Elovl1","ELOVL1",5070,7.15465052283985,NA
"41016","Myoc","MYOC",5658,7.98442064264849,NA
"41017","Slc37a1","SLC37A1",7186,10.1406940152125,NA
"41018","Myocos","",5725,8.07896927874914,NA
"41020","Mboat4","MBOAT4",5838,8.2384319038144,NA
"41021","Dtl","DTL",5239,7.39313887360117,NA
"41022","Klhl18","KLHL18",7540,10.6402494955054,NA
"41026","Leprotl1","LEPROTL1",5748,8.11142627323145,NA
"41027","Ptk6","PTK6",4744,6.69460790539492,NA
"41028","G6pc3","G6PC3",5055,7.13348291774269,NA
"41030","2610044O15Rik8","",5879,8.2962900244133,NA
"41031","Cdc20","CDC20",4308,6.07933618390415,NA
"41034","Lrguk","LRGUK",5062,7.14336113345469,NA
"41035","Eif6","EIF6",4845,6.83713644638246,NA
"41036","Dync1li2","DYNC1LI2",5679,8.01405528978451,NA
"41038","4931429L15Rik","",5404,7.62598252966993,NA
"41044","Mecom","MECOM",14243,20.0993466265893,"NASMC8 "
"41047","Agrn","AGRN",5966,8.41906213397683,NA
"41052","Eif4g2","EIF4G2",6002,8.46986438621001,NA
"41056","Myocd","MYOCD",5664,7.99288768468735,"NASMC1 "
"41057","Srms","SRMS",4807,6.78351184680299,NA
"41068","Fam83c","FAM83C",4883,6.89076104596193,NA
"41069","Cnn1","CNN1",5355,7.55683501968587,"NASMC1 SMC2 "
"41071","Slc35b4","SLC35B4",5022,7.08691418652894,NA
"41072","Fndc11","FNDC11",4912,6.9316850824831,NA
"41074","Macroh2a2","MACROH2A2",5516,7.78403398106205,NA
"41075","Adal","ADAL",5723,8.07614693140285,NA
"41076","Pde9a","PDE9A",7980,11.2611659116888,NA
"41080","Rbbp5","RBBP5",5898,8.32310232420304,NA
"41081","Ube3b","UBE3B",4104,5.79145675458279,NA
"41089","Zc2hc1b","ZC2HC1B",4832,6.81879118863158,NA
"41090","Saraf","SARAF",6158,8.69000747922047,NA
"41091","Gm4791","",5545,7.82495801758322,NA
"41092","Megf11","MEGF11",5882,8.30052354543274,NA
"41094","Ltv1","LTV1",5966,8.41906213397683,NA
"41095","Ltv1","",5966,8.41906213397683,NA
"41107","Clk4","CLK4",8485,11.9738086166264,NA
"41114","Dusp4","DUSP4",5014,7.07562479714378,NA
"41115","Alox5","ALOX5",5505,7.76851107065747,NA
"41116","Phactr2","PHACTR2",10999,15.5214992309103,NA
"41117","Terb1","TERB1",5708,8.05497932630569,NA
"41119","Fbxl5","FBXL5",9462,13.3525252952881,NA
"41120","Zscan29","ZSCAN29",5292,7.4679310782778,NA
"41121","Tmem81","TMEM81",5059,7.13912761243526,NA
"41122","Usp40","USP40",6206,8.75774381553138,NA
"41124","Ankrd16","ANKRD16",5032,7.10102592326038,NA
"41126","Map2k4","MAP2K4",8510,12.009087958455,NA
"41129","Tnks","TNKS",5187,7.31975784259769,NA
"41130","Prmt1","PRMT1",4815,6.79480123618814,NA
"41132","Akr1b3","AKR1B1",5147,7.26331089567193,NA
"41133","Fuca2","FUCA2",5229,7.37902713686973,NA
"41135","Elof1","ELOF1",4817,6.79762358353443,NA
"41141","Bahcc1","BAHCC1",4570,6.44906368626787,NA
"41150","Actrt3","ACTRT3",5173,7.30000141117367,NA
"41153","Col13a1","COL13A1",4352,6.14142782552249,NA
"41158","Mynn","MYNN",5191,7.32540253729026,NA
"41160","Helz2","HELZ2",4384,6.18658538306309,NA
"41161","Rab11a","RAB11A",5941,8.38378279214823,NA
"41162","Olfr212","",6719,9.48167590985422,NA
"41170","Mpl","MPL",5836,8.23560955646811,NA
"41172","Akr1b8","AKR1B10",6124,8.64202757433357,NA
"41178","Acp5","ACP5",5468,7.71629764475114,NA
"41179","Ppp1r3b","PPP1R3B",5405,7.62739370334307,NA
"41183","Eri1","ERI1",5270,7.43688525746864,NA
"41185","Olfr214","",6312,8.90732822488464,NA
"41186","4933434E20Rik","C1orf43",5815,8.20597490933209,NA
"41188","Olfr215","",5356,7.55824619335902,NA
"41189","Pigyl","PIGY",4984,7.03328958694947,NA
"41191","Ksr1","KSR1",8300,11.7127414870948,NA
"41192","Zfp422","ZNF22",5310,7.49333220439439,NA
"41196","Mfhas1","MFHAS1",5159,7.28024497974966,NA
"41197","Zfp872","ZNF627",4724,6.66638443193204,NA
"41202","Akr1b10","AKR1B10",5615,7.9237401747033,NA
"41204","Dennd4a","DENND4A",5493,7.75157698657974,NA
"41206","Itga8","ITGA8",5128,7.2364985958822,"NASMC1 SMC2 "
"41207","Isg15","ISG15",4587,6.47305363871132,NA
"41209","Perm1","PERM1",4827,6.81173532026586,NA
"41210","Tie1","TIE1",4766,6.72565372620408,NA
"41212","Nae1","NAE1",5052,7.12924939672325,NA
"41217","Bst1","BST1",5840,8.24125425116069,NA
"41219","Zfp809","",5625,7.93785191143474,NA
"41222","Akr1b7","AKR1B10",4964,7.00506611348659,NA
"41225","Slc24a1","SLC24A1",5092,7.18569634364901,NA
"41226","Csn1s2a","",5871,8.28500063502815,NA
"41227","Nop58","NOP58",6116,8.63073818494842,NA
"41228","Zfp599","",4973,7.01776667654488,NA
"41231","Kif9","KIF9",5339,7.53425624091557,NA
"41232","Lrrc34","LRRC34",5389,7.60481492457277,NA
"41233","Col23a1","COL23A1",5344,7.54131210928129,NA
"41234","Rassf4","RASSF4",4770,6.73129842089666,NA
"41238","2610528J11Rik","C1orf210",4751,6.70448612110692,NA
"41240","1700094D03Rik","C1orf189",5462,7.70783060271228,NA
"41247","Tmem125","TMEM125",4380,6.18094068837052,NA
"41250","Pus7","PUS7",6693,9.44498539435248,NA
"41253","Zkscan6","ZNF18",5935,8.37531575010937,NA
"41254","Lrriq4","LRRIQ4",5995,8.459986170498,NA
"41257","Uqcc1","UQCC1",5005,7.06292423408549,NA
"41258","Lair1","LAIR1",5259,7.42136234706405,NA
"41259","Wdr4","WDR4",5900,8.32592467154933,NA
"41262","Cldn23","CLDN23",5023,7.08832536020208,NA
"41263","Pex3","PEX3",5515,7.78262280738891,NA
"41266","Noc2l","NOC2L",4207,5.93680764291661,NA
"41267","Prag1","PRAG1",4983,7.03187841327632,NA
"41268","Lrrc31","LRRC31",5107,7.20686394874617,NA
"41269","Actg1","ACTG1",4771,6.7327095945698,NA
"41272","Bpgm","BPGM",5951,8.39789452887967,NA
"41276","Samd7","SAMD7",6709,9.46756417312279,NA
"41277","Car7","CA7",6045,8.5305448541552,NA
"41279","Cfap57","CFAP57",4854,6.84983700944075,NA
"41281","Depp1","DEPP1",4485,6.32911392405063,"NASMC6 "
"41283","Sec62","SEC62",6219,8.77608907328225,NA
"41284","Tmem72","TMEM72",5039,7.11090413897238,NA
"41285","Zfp810","",5602,7.90539491695243,NA
"41296","Ndufv3","NDUFV3",5125,7.23226507486276,NA
"41297","Wsb1","WSB1",5949,8.39507218153338,NA
"41298","Ints7","INTS7",5323,7.51167746214527,NA
"41300","Pdp2","PDP2",6280,8.86217066734403,NA
"41303","Cxcl12","CXCL12",5085,7.175818127937,NA
"41306","Lonrf1","LONRF1",5968,8.42188448132312,NA
"41307","Mmab","MMAB",4799,6.77222245741783,NA
"41310","Samd11","SAMD11",2832,3.99644384234368,NA
"41311","Gpr160","GPR160",5600,7.90257256960614,NA
"41313","Ints14","INTS14",5180,7.30987962688568,NA
"41322","Trmt9b","TRMT9B",9356,13.2029408859348,NA
"41324","Pknox1","PKNOX1",8867,12.5128769597674,NA
"41325","Adat2","ADAT2",5486,7.74169877086773,NA
"41332","Tpm3","TPM3",6564,9.26294399051691,NA
"41335","Cd38","CD38",6222,8.78032259430168,NA
"41336","Fam241b","",8881,12.5326333911915,NA
"41339","Ebna1bp2","EBNA1BP2",4932,6.95990855594598,NA
"41343","Fscn2","FSCN2",4279,6.03841214738298,NA
"41345","Bcl2l12","BCL2L12",4463,6.29806810324147,NA
"41346","Hacd3","HACD3",5371,7.57941379845618,NA
"41347","Zfp637","ZNF32",5116,7.21956451180447,NA
"41348","Gmeb2","GMEB2",7454,10.518888559615,NA
"41351","Cdh16","CDH16",4173,5.88882773802972,NA
"41352","Dnah9","DNAH9",5498,7.75863285494546,NA
"41354","Anln","ANLN",5448,7.68807417128826,NA
"41359","Fgfbp1","FGFBP1",5522,7.79250102310091,NA
"41360","Galnt18","GALNT18",4747,6.69884142641435,NA
"41361","Rint1","RINT1",5578,7.87152674879697,NA
"41362","Zfp239","ZNF239",4924,6.94861916656083,NA
"41364","Neurog3","NEUROG3",4896,6.9091063037128,NA
"41367","Bmpr2","BMPR2",5838,8.2384319038144,NA
"41369","Vmn2r129","",6913,9.75544360244415,NA
"41370","Aig1","AIG1",6087,8.58981414842725,NA
"41373","Olfr1342","",5113,7.21533099078504,NA
"41374","Hnrnpf","HNRNPF",8203,11.5758576407999,NA
"41376","Ccdc90b","CCDC90B",5943,8.38660513949452,NA
"41379","Rp9","RP9",5318,7.50462159377955,NA
"41383","Gdf5","GDF5",4915,6.93591860350253,NA
"41385","Phykpl","PHYKPL",4647,6.55772405909995,NA
"41387","Stmn3","STMN3",4487,6.33193627139692,NA
"41389","Ugt1a10","UGT1A8",5159,7.28024497974966,NA
"41390","Ugt1a10","UGT1A7",5159,7.28024497974966,NA
"41391","Ugt1a10","UGT1A9",5159,7.28024497974966,NA
"41392","Ugt1a10","UGT1A10",5159,7.28024497974966,NA
"41393","Nup210l","NUP210L",5595,7.89551670124042,NA
"41395","Cbs","CBSL",5751,8.11565979425088,NA
"41396","Cbs","CBS",5751,8.11565979425088,NA
"41398","Setd2","SETD2",5014,7.07562479714378,NA
"41399","Olfr1337","",5369,7.57659145110989,NA
"41403","Olfr1335","",5576,7.86870440145069,NA
"41404","Tubgcp4","TUBGCP4",5091,7.18428516997587,NA
"41408","Csn1s2b","",7052,9.95159674301116,NA
"41409","Tspan15","TSPAN15",5661,7.98865416366792,NA
"41410","Eif4g3","EIF4G3",6693,9.44498539435248,NA
"41415","Ticrr","TICRR",5112,7.21391981711189,NA
"41416","Cald1","CALD1",8489,11.979453311319,"NASMC2 "
"41417","Hivep2","HIVEP2",5249,7.40725061033261,NA
"41421","Fam117b","FAM117B",5360,7.56389088805159,NA
"41424","Elapor1","ELAPOR1",5065,7.14759465447413,NA
"41425","Rrad","RRAD",4147,5.85213722252798,NA
"41433","Dlc1","DLC1",11358,16.028110579569,NA
"41434","Faap100","FAAP100",4189,5.91140651680002,NA
"41435","Cntn2","CNTN2",5979,8.4374073917277,NA
"41439","9530077C05Rik","KIAA0895",6077,8.57570241169581,NA
"41441","Tomm7","TOMM7",5682,8.01828881080395,NA
"41443","Prr27","PRR27",6048,8.53477837517463,NA
"41450","Nradd","",4179,5.89729478006858,NA
"41456","Pirt","PIRT",5991,8.45434147580543,NA
"41457","Mvk","MVK",4790,6.75952189435954,NA
"41458","Adgrg6","ADGRG6",5588,7.88563848552841,NA
"41459","Tmem238l","TMEM238L",4980,7.02764489225689,NA
"41461","Hnrnpab","HNRNPAB",4815,6.79480123618814,NA
"41462","Cadm1","CADM1",5578,7.87152674879697,NA
"41463","Rps27","RPS27",5404,7.62598252966993,NA
"41466","Nhp2","NHP2",5126,7.23367624853591,NA
"41467","1700013F07Rik","C1orf194",4845,6.83713644638246,NA
"41468","Relb","RELB",4385,6.18799655673624,NA
"41470","Tmem220","TMEM220",4718,6.65791738989317,NA
"41472","Rab13","RAB13",6426,9.06820202362305,NA
"41473","Rab13","",6426,9.06820202362305,NA
"41475","U2af1","U2AF1L5",5324,7.51308863581841,NA
"41476","U2af1","U2AF1",5324,7.51308863581841,NA
"41480","Fam222a","FAM222A",4398,6.20634181448711,NA
"41481","Tmem167b","",5503,7.76568872331118,NA
"41482","Rmnd5b","RMND5B",4582,6.4659977703456,NA
"41483","Odam","ODAM",6077,8.57570241169581,NA
"41484","Taf13","TAF13",5447,7.68666299761512,NA
"41486","Ciao2b","CIAO2B",5451,7.69230769230769,NA
"41489","Ugt1a9","UGT1A8",5358,7.5610685407053,NA
"41490","Ugt1a9","UGT1A7",5358,7.5610685407053,NA
"41491","Ugt1a9","UGT1A9",5358,7.5610685407053,NA
"41492","Ugt1a9","UGT1A10",5358,7.5610685407053,NA
"41493","Mindy3","MINDY3",5614,7.92232900103016,NA
"41494","Vta1","VTA1",6050,8.53760072252092,NA
"41495","Jtb","",5371,7.57941379845618,NA
"41496","Jtb","JTB",5371,7.57941379845618,NA
"41497","Adprm","ADPRM",5792,8.17351791484978,NA
"41500","AI429214","C8orf48",5516,7.78403398106205,NA
"41507","Csn3","CSN3",5494,7.75298816025288,NA
"41511","Lpgat1","LPGAT1",5117,7.22097568547761,NA
"41514","N4bp3","N4BP3",4651,6.56336875379253,NA
"41516","Wdr47","WDR47",6283,8.86640418836346,NA
"41517","Irf3","IRF3",4465,6.30089045058775,NA
"41523","Sco1","SCO1",5845,8.24831011952641,NA
"41525","Cryaa","CRYAA",5941,8.38378279214823,NA
"41526","Cryaa","CRYAA2",5941,8.38378279214823,NA
"41530","Nmbr","NMBR",9882,13.9452182380086,NA
"41531","Fam126a","FAM126A",10451,14.7481760580275,NA
"41535","Creb3l4","CREB3L4",4988,7.03893428164204,NA
"41540","0610009B22Rik","",5405,7.62739370334307,NA
"41542","Sgcz","SGCZ",5931,8.36967105541679,NA
"41544","Sik1","SIK1B",4217,5.95091937964805,NA
"41545","Sik1","SIK1",4217,5.95091937964805,NA
"41546","Fxyd4","FXYD4",5403,7.62457135599678,NA
"41547","Gje1","GJE1",5604,7.90821726429872,NA
"41548","Nploc4","NPLOC4",5089,7.18146282262958,NA
"41549","Dpp8","DPP8",5684,8.02111115815023,NA
"41562","Ces2a","CES2",5347,7.54554563030072,NA
"41565","Ica1l","ICA1L",5290,7.46510873093152,NA
"41577","Hsf2bp","HSF2BP",4925,6.95003034023397,NA
"41578","Slc39a1","SLC39A1",4519,6.37709382893753,NA
"41583","Cabs1","CABS1",5990,8.45293030213228,NA
"41585","Clptm1","CLPTM1",4978,7.0248225449106,NA
"41587","Clcc1","CLCC1",6043,8.52772250680891,NA
"41588","Smr3a","",9332,13.1690727177794,NA
"41596","Smr2","",6011,8.48256494926831,NA
"41600","Rrp1b","RRP1B",4588,6.47446481238446,NA
"41605","Rasgef1a","RASGEF1A",8029,11.3303134216728,NA
"41616","Trpv4","TRPV4",5120,7.22520920649704,NA
"41621","Nxpe4","NXPE4",8584,12.1135148102677,NA
"41622","Nek2","NEK2",4934,6.96273090329227,NA
"41625","Apoc2","APOC4-APOC2",6945,9.80060115998476,NA
"41626","Apoc2","APOC2",6945,9.80060115998476,NA
"41630","Cited2","CITED2",5317,7.5032104201064,NA
"41633","Tspan10","TSPAN10",4736,6.68331851600976,NA
"41634","Ces2b","CES2",5073,7.15888404385928,NA
"41636","Gpsm2","GPSM2",7094,10.0108660372832,NA
"41637","Gm44805","APOC4-APOC2",5405,7.62739370334307,NA
"41638","Gm44805","APOC2",5405,7.62739370334307,NA
"41639","Txlnb","TXLNB",5635,7.95196364816618,NA
"41640","Nxpe2","NXPE2",7580,10.6966964424312,NA
"41641","Pde6g","PDE6G",4228,5.96644229005264,NA
"41642","Apoc4","APOC4",5410,7.63444957170879,NA
"41645","Csgalnact2","CSGALNACT2",7305,10.3086236823166,NA
"41647","Scaf1","SCAF1",5016,7.07844714449007,NA
"41648","Oxld1","OXLD1",4334,6.1160266994059,NA
"41651","Msr1","MSR1",5808,8.19609669362008,NA
"41654","Igdcc4","IGDCC4",5075,7.16170639120557,NA
"41656","Slc30a1","SLC30A1",5430,7.66267304517167,NA
"41659","Ccdc137","CCDC137",4338,6.12167139409847,NA
"41660","Notch3","NOTCH3",4872,6.87523813555734,"NASMC6 "
"41663","Pter","PTER",6113,8.62650466392899,NA
"41664","Agbl3","AGBL3",5736,8.09449218915372,NA
"41667","Ugt1a7c","UGT1A6",5570,7.86023735941182,NA
"41668","Crtc2","CRTC2",4503,6.35451505016722,NA
"41669","Heca","HECA",5075,7.16170639120557,NA
"41672","Klhl7","KLHL7",5638,7.95619716918561,NA
"41673","Abracl","ABRACL",5167,7.29153436913481,NA
"41677","Arl16","ARL16",4639,6.5464346697148,NA
"41678","Ces2c","CES2",4936,6.96555325063856,NA
"41679","Ankrd42","ANKRD42",5447,7.68666299761512,NA
"41681","C1ql3","C1QL3",5982,8.44164091274713,NA
"41683","Ephx3","EPHX3",5135,7.2463768115942,NA
"41690","Reps1","REPS1",5027,7.09397005489466,NA
"41693","Trp53bp1","TP53BP1",5646,7.96748655857076,NA
"41697","Smr2l","",5574,7.8658820541044,NA
"41699","Fgf20","FGF20",9563,13.4950538362756,NA
"41700","Brd4","BRD4",8037,11.341602811058,NA
"41703","Prol1","",5739,8.09872571017315,NA
"41706","Ugt1a6b","UGT1A6",6519,9.19944117522544,NA
"41709","Gltp","GLTP",4798,6.77081128374469,NA
"41711","Lao1","",5576,7.86870440145069,NA
"41712","Hdac5","HDAC5",6349,8.95954165079096,NA
"41714","Aknad1","AKNAD1",7094,10.0108660372832,NA
"41715","Amtn","AMTN",5210,7.35221483708,NA
"41716","Micu3","MICU3",5351,7.5511903249933,NA
"41724","Nupl2","NUP42",5875,8.29064532972073,NA
"41726","Slc2a1","SLC2A1",5053,7.1306605703964,NA
"41727","Atp2c1","ATP2C1",11770,16.6095141329043,NA
"41730","Phc3","PHC3",5483,7.7374652498483,NA
"41731","Ugt1a6a","UGT1A6",8539,12.0500119949762,NA
"41735","Ambn","AMBN",5523,7.79391219677406,NA
"41739","Ugt1a5","UGT1A4",6814,9.6157374088029,NA
"41740","Ugt1a5","UGT1A3",6814,9.6157374088029,NA
"41741","Ugt1a5","UGT1A5",6814,9.6157374088029,NA
"41743","Ces2e","CES2",5338,7.53284506724243,NA
"41748","Tchp","",4927,6.95285268758026,NA
"41749","Tmem140","TMEM140",5337,7.53143389356928,NA
"41755","Akap8","AKAP8",4668,6.58735870623598,NA
"41760","Ret","RET",4312,6.08498087859673,NA
"41762","Apoc1","APOC1",4614,6.5111553278862,"NASMC7 "
"41763","Wdr12","WDR12",5830,8.22714251442925,NA
"41764","Zfp691","ZNF691",4712,6.64945034785431,NA
"41766","Zdhhc2","ZDHHC2",5678,8.01264411611137,NA
"41768","Patj","PATJ",12187,17.1979735546054,NA
"41769","Rras","RRAS",5109,7.20968629609246,NA
"41770","Enam","ENAM",5377,7.58788084049504,NA
"41771","Kif7","KIF7",4937,6.9669644243117,NA
"41774","Jchain","JCHAIN",5700,8.04368993692054,NA
"41776","Utp3","UTP3",4965,7.00647728715973,NA
"41777","Kcnh2","KCNH2",6515,9.19379648053286,NA
"41778","Rsu1","RSU1",4730,6.6748514739709,NA
"41779","Ect2l","ECT2L",5816,8.20738608300524,NA
"41780","Akap8l","AKAP8L",5234,7.38608300523545,NA
"41781","Ces2f","CES2",4968,7.01071080817916,NA
"41782","Cyren","CYREN",4068,5.7406545023496,NA
"41783","Ccdc28a","CCDC28A",7435,10.4920762598253,NA
"41784","Ces2g","CES2",4984,7.03328958694947,NA
"41785","Ugt1a2","UGT1A4",8105,11.4375626208317,NA
"41786","Ugt1a2","UGT1A3",8105,11.4375626208317,NA
"41787","Ugt1a2","UGT1A5",8105,11.4375626208317,NA
"41788","Cep250","CEP250",5070,7.15465052283985,NA
"41790","Nos3","NOS3",4706,6.64098330581545,NA
"41796","Bms1","BMS1",5580,7.87434909614326,NA
"41798","Dnajb3","",4714,6.6522726952006,NA
"41800","Ugt1a1","UGT1A1",5063,7.14477230712784,NA
"41803","Nhsl1","NHSL1",8958,12.6412937640235,NA
"41805","Pcf11","PCF11",5193,7.32822488463655,NA
"41806","Cnot7","CNOT7",6531,9.21637525930316,NA
"41807","Mroh2a","MROH2A",5409,7.63303839803565,NA
"41808","Wiz","WIZ",7680,10.8378138097456,NA
"41809","Wdr91","WDR91",5562,7.84894797002667,NA
"41813","Crcp","CRCP",4922,6.94579681921454,NA
"41814","Stxbp3","STXBP3",5371,7.57941379845618,NA
"41815","Prrc2c","PRRC2C",5942,8.38519396582137,NA
"41819","Hebp2","HEBP2",5897,8.3216911505299,NA
"41821","Ces3a","CES3",4537,6.40249495505412,NA
"41822","Atg9b","ATG9B",4434,6.25714406672029,NA
"41823","Zfp248","ZNF248",5538,7.81507980187122,NA
"41824","Apoe","APOE",4618,6.51680002257878,"NASMC6 "
"41826","Arfgef3","ARFGEF3",5443,7.68101830292254,NA
"41827","Tpst1","TPST1",8282,11.6873403609782,NA
"41828","Myh3","MYH3",5251,7.4100729576789,NA
"41829","Zfp9","ZNF25",5611,7.91809548001073,NA
"41831","Stra8","STRA8",4813,6.79197888884185,NA
"41834","Prkci","PRKCI",7370,10.4003499710709,NA
"41835","Usp47","USP47",5776,8.15093913607948,NA
"41836","Rasal3","RASAL3",5321,7.50885511479898,NA
"41840","Igdcc3","IGDCC3",5059,7.13912761243526,NA
