"","X","mgi_symbol","hsapiens_homolog_associated_gene_name","Associated_Myh11_TFs","Frequency","X..of.Myh11.TFs.that.bind.Mouse.gene.s.PPR"
"3172",3172,"Rfpl4b","RFPL4B",NA,836,8.61855670103093
"3309",3309,"Fas","FAS",NA,836,8.61855670103093
"4031",4031,"Cyp19a1","CYP19A1",NA,836,8.61855670103093
"4276",4276,"Cmtr2","CMTR2",NA,836,8.61855670103093
"4334",4334,"Cldn34b1","CLDN34",NA,836,8.61855670103093
"5116",5116,"Reep4","REEP4",NA,836,8.61855670103093
"5452",5452,"Msantd2","MSANTD2",NA,836,8.61855670103093
"5870",5870,"Gadd45gip1","GADD45GIP1",NA,836,8.61855670103093
"5942",5942,"Ak8","AK8",NA,836,8.61855670103093
"6180",6180,"Hspa1l","HSPA1L",NA,836,8.61855670103093
"6613",6613,"Iffo1","IFFO1",NA,836,8.61855670103093
"6922",6922,"Gon7","GON7",NA,836,8.61855670103093
"7389",7389,"Spock3","SPOCK3",NA,836,8.61855670103093
"8792",8792,"Sh2d2a","SH2D2A",NA,836,8.61855670103093
"8953",8953,"Pdzk1ip1","PDZK1IP1",NA,836,8.61855670103093
"9838",9838,"Hao2","HAO2",NA,836,8.61855670103093
"10038",10038,"Gm10354","",NA,836,8.61855670103093
"10579",10579,"Pank4","PANK4",NA,836,8.61855670103093
"11854",11854,"Foxr1","FOXR1",NA,836,8.61855670103093
"12065",12065,"Olfr98","",NA,836,8.61855670103093
"12288",12288,"Eps15l1","EPS15L1",NA,836,8.61855670103093
"12496",12496,"Hebp1","HEBP1",NA,836,8.61855670103093
"12993",12993,"Cited2","CITED2",NA,836,8.61855670103093
"13192",13192,"Slc35d3","SLC35D3",NA,836,8.61855670103093
"14414",14414,"Zfp512b","ZNF512B",NA,836,8.61855670103093
"14732",14732,"Thoc7","THOC7",NA,836,8.61855670103093
"14887",14887,"Trpm4","TRPM4",NA,836,8.61855670103093
"14967",14967,"Aste1","ASTE1",NA,836,8.61855670103093
"15075",15075,"Tchp","",NA,836,8.61855670103093
"16364",16364,"Trhr2","",NA,836,8.61855670103093
"16745",16745,"Tgm2","TGM2",NA,836,8.61855670103093
"16870",16870,"Notch3","NOTCH3",NA,836,8.61855670103093
"17445",17445,"Mybphl","MYBPHL",NA,836,8.61855670103093
"17669",17669,"Tapbp","TAPBP",NA,836,8.61855670103093
"18067",18067,"Smim24","SMIM24",NA,836,8.61855670103093
"18207",18207,"Ankrd24","ANKRD24",NA,836,8.61855670103093
"18562",18562,"Usp32","USP6",NA,836,8.61855670103093
"18563",18563,"Usp32","USP32",NA,836,8.61855670103093
"21210",21210,"Fam210b","FAM210B",NA,836,8.61855670103093
"21413",21413,"Zbtb45","ZBTB45",NA,836,8.61855670103093
"21722",21722,"4921509C19Rik","",NA,836,8.61855670103093
"1105",1105,"Fndc3c1","",NA,835,8.60824742268041
"1180",1180,"1700011L22Rik","C4orf51",NA,835,8.60824742268041
"1298",1298,"Sval2","",NA,835,8.60824742268041
"1520",1520,"Casp2","CASP2",NA,835,8.60824742268041
"2280",2280,"Tbc1d24","TBC1D24",NA,835,8.60824742268041
"2281",2281,"Tbc1d24","",NA,835,8.60824742268041
"2533",2533,"Fzd1","FZD1",NA,835,8.60824742268041
"2585",2585,"Rsph4a","RSPH4A",NA,835,8.60824742268041
"3160",3160,"Tecpr1","TECPR1",NA,835,8.60824742268041
"3210",3210,"Lamp1","LAMP1",NA,835,8.60824742268041
"3250",3250,"Alg12","ALG12",NA,835,8.60824742268041
"4221",4221,"Prpf18","",NA,835,8.60824742268041
"4222",4222,"Prpf18","PRPF18",NA,835,8.60824742268041
"4285",4285,"Sh3bgrl2","SH3BGRL2",NA,835,8.60824742268041
"5141",5141,"Htr1a","HTR1A",NA,835,8.60824742268041
"5725",5725,"4930451I11Rik","C16orf92",NA,835,8.60824742268041
"6626",6626,"Hbq1a","HBQ1",NA,835,8.60824742268041
"6953",6953,"Commd4","COMMD4",NA,835,8.60824742268041
"7157",7157,"Ptgir","PTGIR",NA,835,8.60824742268041
"7306",7306,"Ppp5c","PPP5C",NA,835,8.60824742268041
"7439",7439,"Itih2","ITIH2",NA,835,8.60824742268041
"8228",8228,"Slc30a8","SLC30A8",NA,835,8.60824742268041
"8836",8836,"Rogdi","ROGDI",NA,835,8.60824742268041
"9542",9542,"Fam47c","",NA,835,8.60824742268041
"9778",9778,"Lmf1","LMF1",NA,835,8.60824742268041
"10004",10004,"Exosc8","EXOSC8",NA,835,8.60824742268041
"10491",10491,"Riox1","RIOX1",NA,835,8.60824742268041
"12132",12132,"Olfr107","",NA,835,8.60824742268041
"12908",12908,"Tspan15","TSPAN15",NA,835,8.60824742268041
"13670",13670,"Scarb1","SCARB1",NA,835,8.60824742268041
"14859",14859,"Gm3696","",NA,835,8.60824742268041
"15005",15005,"Slc26a8","SLC26A8",NA,835,8.60824742268041
"15105",15105,"Gm4791","",NA,835,8.60824742268041
"15156",15156,"Zfp872","ZNF627",NA,835,8.60824742268041
"15628",15628,"Gpatch8","GPATCH8",NA,835,8.60824742268041
"15654",15654,"Mlec","MLEC",NA,835,8.60824742268041
"15667",15667,"Mtch1","MTCH1",NA,835,8.60824742268041
"16064",16064,"Zc3hav1","ZC3HAV1",NA,835,8.60824742268041
"17091",17091,"Crhr1","CRHR1",NA,835,8.60824742268041
"17092",17092,"Crhr1","LINC02210-CRHR1",NA,835,8.60824742268041
"17416",17416,"Acadl","ACADL",NA,835,8.60824742268041
"18069",18069,"Nmur2","NMUR2",NA,835,8.60824742268041
"18232",18232,"Nlrp4b","NLRP4",NA,835,8.60824742268041
"18812",18812,"Car8","CA8",NA,835,8.60824742268041
"19335",19335,"Megf8","MEGF8",NA,835,8.60824742268041
"19930",19930,"Invs","INVS",NA,835,8.60824742268041
"20012",20012,"Scpep1","SCPEP1",NA,835,8.60824742268041
"20097",20097,"Pla2g2d","PLA2G2D",NA,835,8.60824742268041
"20274",20274,"Psmd1","PSMD1",NA,835,8.60824742268041
"20359",20359,"Trmt1l","TRMT1L",NA,835,8.60824742268041
"20440",20440,"Zfp11","ZNF345",NA,835,8.60824742268041
"20461",20461,"Kctd15","KCTD15",NA,835,8.60824742268041
"20546",20546,"Rhpn2","RHPN2",NA,835,8.60824742268041
"21190",21190,"Rabepk","RABEPK",NA,835,8.60824742268041
"21288",21288,"Plekhf1","PLEKHF1",NA,835,8.60824742268041
"35",35,"Gm3376","RBMY1E",NA,834,8.5979381443299
"36",36,"Gm3376","RBMY1D",NA,834,8.5979381443299
"37",37,"Gm3376","RBMY1B",NA,834,8.5979381443299
"38",38,"Gm3376","RBMY1A1",NA,834,8.5979381443299
"39",39,"Gm3376","RBMY1J",NA,834,8.5979381443299
"40",40,"Gm3376","RBMY1F",NA,834,8.5979381443299
"296",296,"Card6","CARD6",NA,834,8.5979381443299
"350",350,"Tnfrsf13c","TNFRSF13C",NA,834,8.5979381443299
"1130",1130,"Snx19","SNX19",NA,834,8.5979381443299
"1632",1632,"Itgb1bp1","ITGB1BP1",NA,834,8.5979381443299
"1783",1783,"Slc9c1","SLC9C1",NA,834,8.5979381443299
"1980",1980,"Zfp977","",NA,834,8.5979381443299
"2580",2580,"Zfp970","",NA,834,8.5979381443299
"2752",2752,"Rwdd1","RWDD1",NA,834,8.5979381443299
"3794",3794,"Slc16a10","SLC16A10",NA,834,8.5979381443299
"4189",4189,"Apobr","APOBR",NA,834,8.5979381443299
"4759",4759,"Hnrnph2","HNRNPH2",NA,834,8.5979381443299
"4773",4773,"Atp23","ATP23",NA,834,8.5979381443299
"5059",5059,"Cdc7","CDC7",NA,834,8.5979381443299
"6370",6370,"Frat2","FRAT2",NA,834,8.5979381443299
"6903",6903,"Crtac1","CRTAC1",NA,834,8.5979381443299
"7236",7236,"Mansc4","MANSC4",NA,834,8.5979381443299
"7532",7532,"Gpr12","GPR12",NA,834,8.5979381443299
"7829",7829,"Olfr495","OR5P2",NA,834,8.5979381443299
"8221",8221,"Serpina3g","SERPINA3",NA,834,8.5979381443299
"8429",8429,"Zfp688","ZNF688",NA,834,8.5979381443299
"8563",8563,"Zdhhc18","ZDHHC18",NA,834,8.5979381443299
"9380",9380,"Usp36","USP36",NA,834,8.5979381443299
"9913",9913,"Ppm1n","PPM1N",NA,834,8.5979381443299
"10041",10041,"Mmp2","MMP2",NA,834,8.5979381443299
"10294",10294,"Lgals8","LGALS8",NA,834,8.5979381443299
"11935",11935,"Cenpv","CENPV",NA,834,8.5979381443299
"12409",12409,"Relb","RELB",NA,834,8.5979381443299
"12554",12554,"Stxbp5l","STXBP5L",NA,834,8.5979381443299
"13103",13103,"Idi2","IDI2",NA,834,8.5979381443299
"13137",13137,"Pax4","PAX4",NA,834,8.5979381443299
"13714",13714,"Phf20","PHF20",NA,834,8.5979381443299
"13782",13782,"Gfus","GFUS",NA,834,8.5979381443299
"13977",13977,"Hdac8","",NA,834,8.5979381443299
"13978",13978,"Hdac8","HDAC8",NA,834,8.5979381443299
"14575",14575,"Ccdc159","CCDC159",NA,834,8.5979381443299
"14683",14683,"Lrpprc","LRPPRC",NA,834,8.5979381443299
"15845",15845,"Tmie","TMIE",NA,834,8.5979381443299
"16608",16608,"Metrnl","METRNL",NA,834,8.5979381443299
"16939",16939,"Rps3","RPS3",NA,834,8.5979381443299
"17270",17270,"Cmtm7","CMTM7",NA,834,8.5979381443299
"17371",17371,"AI661453","C6orf132",NA,834,8.5979381443299
"17616",17616,"Il17ra","IL17RA",NA,834,8.5979381443299
"18534",18534,"Sem1","SEM1",NA,834,8.5979381443299
"18605",18605,"Sox17","SOX17",NA,834,8.5979381443299
"19130",19130,"Gprc5b","GPRC5B",NA,834,8.5979381443299
"19327",19327,"Sec14l3","SEC14L3",NA,834,8.5979381443299
"19446",19446,"Stoml2","STOML2",NA,834,8.5979381443299
"19631",19631,"Olfr433","",NA,834,8.5979381443299
"19664",19664,"Fam187b","FAM187B",NA,834,8.5979381443299
"20285",20285,"Scgb1b19","",NA,834,8.5979381443299
"20664",20664,"1700037H04Rik","C20orf27",NA,834,8.5979381443299
"21144",21144,"Prg2","",NA,834,8.5979381443299
"21145",21145,"Prg2","PRG2",NA,834,8.5979381443299
"21581",21581,"Flrt3","FLRT3",NA,834,8.5979381443299
"21587",21587,"Snrpb2","SNRPB2",NA,834,8.5979381443299
"21667",21667,"Thbd","THBD",NA,834,8.5979381443299
"169",169,"Krtap6-2","",NA,833,8.58762886597938
"1087",1087,"Snx27","SNX27",NA,833,8.58762886597938
"1951",1951,"Vash1","VASH1",NA,833,8.58762886597938
"1958",1958,"Gfra1","GFRA1",NA,833,8.58762886597938
"2619",2619,"Vmn2r24","",NA,833,8.58762886597938
"2786",2786,"Calhm6","CALHM6",NA,833,8.58762886597938
"3692",3692,"Dmp1","DMP1",NA,833,8.58762886597938
"3827",3827,"Ptcd3","PTCD3",NA,833,8.58762886597938
"4230",4230,"Chst4","CHST4",NA,833,8.58762886597938
"4274",4274,"Rasgrp2","RASGRP2",NA,833,8.58762886597938
"5583",5583,"Slc45a1","SLC45A1",NA,833,8.58762886597938
"5593",5593,"Errfi1","ERRFI1",NA,833,8.58762886597938
"5938",5938,"Spaca9","SPACA9",NA,833,8.58762886597938
"6056",6056,"Acbd3","ACBD3",NA,833,8.58762886597938
"6358",6358,"Olfr933","OR8D1",NA,833,8.58762886597938
"6510",6510,"Kars","KARS1",NA,833,8.58762886597938
"6968",6968,"Prkd2","PRKD2",NA,833,8.58762886597938
"7885",7885,"Cyb561a3","CYB561A3",NA,833,8.58762886597938
"8550",8550,"Clcn7","CLCN7",NA,833,8.58762886597938
"8644",8644,"Sall1","SALL1",NA,833,8.58762886597938
"9202",9202,"Faim2","FAIM2",NA,833,8.58762886597938
"9507",9507,"Borcs7","BORCS7-ASMT",NA,833,8.58762886597938
"9508",9508,"Borcs7","BORCS7",NA,833,8.58762886597938
"9732",9732,"Sox8","SOX8",NA,833,8.58762886597938
"10065",10065,"Alg5","ALG5",NA,833,8.58762886597938
"10553",10553,"Rps9","RPS9",NA,833,8.58762886597938
"10619",10619,"Pla2g10","PLA2G10",NA,833,8.58762886597938
"11036",11036,"Sgsh","SGSH",NA,833,8.58762886597938
"11091",11091,"Slc26a11","SLC26A11",NA,833,8.58762886597938
"11144",11144,"Hmgb3","HMGB3",NA,833,8.58762886597938
"11840",11840,"Prdx1","PRDX1",NA,833,8.58762886597938
"11849",11849,"Cenpl","CENPL",NA,833,8.58762886597938
"12174",12174,"Stfa2l1","CSTA",NA,833,8.58762886597938
"12855",12855,"Fez2","FEZ2",NA,833,8.58762886597938
"12871",12871,"Sag","SAG",NA,833,8.58762886597938
"13307",13307,"Ube4a","UBE4A",NA,833,8.58762886597938
"13383",13383,"Ephb1","EPHB1",NA,833,8.58762886597938
"13414",13414,"Ugt1a7c","UGT1A6",NA,833,8.58762886597938
"13892",13892,"Pip4k2a","PIP4K2A",NA,833,8.58762886597938
"14798",14798,"Rac2","RAC2",NA,833,8.58762886597938
"15358",15358,"Ppfia4","PPFIA4",NA,833,8.58762886597938
"15477",15477,"Pcmtd2","PCMTD2",NA,833,8.58762886597938
"16146",16146,"Alox8","ALOX15B",NA,833,8.58762886597938
"16231",16231,"Jph3","JPH3",NA,833,8.58762886597938
"16775",16775,"Tyrobp","TYROBP",NA,833,8.58762886597938
"17036",17036,"Zfp870","ZNF878",NA,833,8.58762886597938
"17037",17037,"Zfp870","ZNF700",NA,833,8.58762886597938
"17420",17420,"Frs3","FRS3",NA,833,8.58762886597938
"17427",17427,"Trim26","TRIM26",NA,833,8.58762886597938
"17903",17903,"Vmn2r42","",NA,833,8.58762886597938
"17963",17963,"Vwc2l","VWC2L",NA,833,8.58762886597938
"17965",17965,"Pip5k1c","PIP5K1C",NA,833,8.58762886597938
"18538",18538,"Dpysl5","DPYSL5",NA,833,8.58762886597938
"18656",18656,"Bmp2k","BMP2K",NA,833,8.58762886597938
"18964",18964,"Wfdc5","WFDC5",NA,833,8.58762886597938
"19134",19134,"Sacm1l","SACM1L",NA,833,8.58762886597938
"21811",21811,"Mavs","MAVS",NA,833,8.58762886597938
"133",133,"Dtd2","DTD2",NA,832,8.57731958762887
"352",352,"Cnga2","CNGA2",NA,832,8.57731958762887
"910",910,"Rexo2","REXO2",NA,832,8.57731958762887
"1313",1313,"Rhox4f","",NA,832,8.57731958762887
"1578",1578,"Ttll12","TTLL12",NA,832,8.57731958762887
"1615",1615,"Recql","RECQL",NA,832,8.57731958762887
"1729",1729,"Rbm26","RBM26",NA,832,8.57731958762887
"2202",2202,"Nfatc2ip","NFATC2IP",NA,832,8.57731958762887
"2284",2284,"Tgfb1","TGFB1",NA,832,8.57731958762887
"2423",2423,"Zfp973","",NA,832,8.57731958762887
"2554",2554,"Dnajc3","DNAJC3",NA,832,8.57731958762887
"2645",2645,"Defb36","DEFB123",NA,832,8.57731958762887
"3509",3509,"AI593442","C11orf87",NA,832,8.57731958762887
"3809",3809,"Zcchc17","ZCCHC17",NA,832,8.57731958762887
"3998",3998,"Palm3","PALM3",NA,832,8.57731958762887
"4371",4371,"Cfap100","CFAP100",NA,832,8.57731958762887
"5347",5347,"Defa22","DEFA5",NA,832,8.57731958762887
"5348",5348,"Defa22","DEFA6",NA,832,8.57731958762887
"5349",5349,"Defa22","DEFA1",NA,832,8.57731958762887
"5350",5350,"Defa22","DEFA4",NA,832,8.57731958762887
"5351",5351,"Defa22","DEFA1B",NA,832,8.57731958762887
"5352",5352,"Defa22","DEFA3",NA,832,8.57731958762887
"6243",6243,"Hap1","HAP1",NA,832,8.57731958762887
"7855",7855,"Tmem138","TMEM138",NA,832,8.57731958762887
"9188",9188,"Ascc1","ASCC1",NA,832,8.57731958762887
"9388",9388,"Dok7","DOK7",NA,832,8.57731958762887
"10141",10141,"Abcg4","ABCG4",NA,832,8.57731958762887
"10439",10439,"Hsph1","HSPH1",NA,832,8.57731958762887
"10680",10680,"Tbce","TBCE",NA,832,8.57731958762887
"10697",10697,"Gnl1","GNL1",NA,832,8.57731958762887
"10823",10823,"Krt88","",NA,832,8.57731958762887
"11711",11711,"Dars2","DARS2",NA,832,8.57731958762887
"12450",12450,"Ifnab","IFNA10",NA,832,8.57731958762887
"12451",12451,"Ifnab","IFNA4",NA,832,8.57731958762887
"12452",12452,"Ifnab","IFNA13",NA,832,8.57731958762887
"12453",12453,"Ifnab","IFNA21",NA,832,8.57731958762887
"12454",12454,"Ifnab","IFNA7",NA,832,8.57731958762887
"12455",12455,"Ifnab","IFNA14",NA,832,8.57731958762887
"12456",12456,"Ifnab","IFNA17",NA,832,8.57731958762887
"12457",12457,"Ifnab","IFNA6",NA,832,8.57731958762887
"12458",12458,"Ifnab","IFNA1",NA,832,8.57731958762887
"12459",12459,"Ifnab","IFNA2",NA,832,8.57731958762887
"12460",12460,"Ifnab","IFNA8",NA,832,8.57731958762887
"12461",12461,"Ifnab","IFNA5",NA,832,8.57731958762887
"12462",12462,"Ifnab","IFNA16",NA,832,8.57731958762887
"12714",12714,"Tbp","TBP",NA,832,8.57731958762887
"12891",12891,"Aig1","AIG1",NA,832,8.57731958762887
"13648",13648,"Ccn2","CCN2",NA,832,8.57731958762887
"13669",13669,"Tspan10","TSPAN10",NA,832,8.57731958762887
"13732",13732,"Gm10668","",NA,832,8.57731958762887
"13932",13932,"Gm5891","",NA,832,8.57731958762887
"14779",14779,"Pgpep1","PGPEP1",NA,832,8.57731958762887
"14829",14829,"Yif1b","YIF1B",NA,832,8.57731958762887
"15235",15235,"Cited4","CITED4",NA,832,8.57731958762887
"15587",15587,"Gpr158","GPR158",NA,832,8.57731958762887
"15616",15616,"2610028H24Rik","C21orf58",NA,832,8.57731958762887
"17358",17358,"Mapt","MAPT",NA,832,8.57731958762887
"19217",19217,"Rbm12b2","RBM12B",NA,832,8.57731958762887
"19286",19286,"Rufy4","RUFY4",NA,832,8.57731958762887
"19740",19740,"Trmt10b","TRMT10B",NA,832,8.57731958762887
"20277",20277,"Car10","CA10",NA,832,8.57731958762887
"20561",20561,"Scart1","SCART1",NA,832,8.57731958762887
"21347",21347,"Mtg1","MTG1",NA,832,8.57731958762887
"21602",21602,"Kat14","KAT14",NA,832,8.57731958762887
"21853",21853,"Romo1","ROMO1",NA,832,8.57731958762887
"71",71,"Uba1y","",NA,831,8.56701030927835
"225",225,"Spata31d1c","",NA,831,8.56701030927835
"299",299,"Cd74","CD74",NA,831,8.56701030927835
"593",593,"Ctsw","CTSW",NA,831,8.56701030927835
"621",621,"Eef1akmt1","EEF1AKMT1",NA,831,8.56701030927835
"640",640,"Pwwp4a","PWWP4",NA,831,8.56701030927835
"670",670,"Adam26b","",NA,831,8.56701030927835
"1365",1365,"Abce1","ABCE1",NA,831,8.56701030927835
"1426",1426,"Olfr314","OR2T33",NA,831,8.56701030927835
"1427",1427,"Olfr314","OR2T12",NA,831,8.56701030927835
"1428",1428,"Olfr314","OR2T8",NA,831,8.56701030927835
"1663",1663,"Ccdc80","CCDC80",NA,831,8.56701030927835
"1903",1903,"Shisal1","SHISAL1",NA,831,8.56701030927835
"2614",2614,"Iqcf1","IQCF1",NA,831,8.56701030927835
"2833",2833,"Cox7a2","COX7A2",NA,831,8.56701030927835
"3703",3703,"Ss18l1","SS18L1",NA,831,8.56701030927835
"4182",4182,"Usp53","USP53",NA,831,8.56701030927835
"5158",5158,"Lrrk1","LRRK1",NA,831,8.56701030927835
"5196",5196,"Scgb3a2","SCGB3A2",NA,831,8.56701030927835
"6934",6934,"Lrrc9","LRRC9",NA,831,8.56701030927835
"7169",7169,"Mrpl39","MRPL39",NA,831,8.56701030927835
"7652",7652,"Krtap24-1","KRTAP24-1",NA,831,8.56701030927835
"7921",7921,"Myo1a","MYO1A",NA,831,8.56701030927835
"8078",8078,"Zfp641","ZNF641",NA,831,8.56701030927835
"8629",8629,"Ppfia2","PPFIA2",NA,831,8.56701030927835
"8743",8743,"Rpl34","RPL34",NA,831,8.56701030927835
"9172",9172,"Anapc16","ANAPC16",NA,831,8.56701030927835
"9232",9232,"Trpc4","TRPC4",NA,831,8.56701030927835
"9513",9513,"Gm5938","",NA,831,8.56701030927835
"9615",9615,"Wars","WARS1",NA,831,8.56701030927835
"10175",10175,"Jmy","JMY",NA,831,8.56701030927835
"10395",10395,"Zc3h10","ZC3H10",NA,831,8.56701030927835
"12056",12056,"Sema5b","SEMA5B",NA,831,8.56701030927835
"12209",12209,"Nucks1","NUCKS1",NA,831,8.56701030927835
"12522",12522,"Psmb1","PSMB1",NA,831,8.56701030927835
"14134",14134,"Hs2st1","",NA,831,8.56701030927835
"14135",14135,"Hs2st1","HS2ST1",NA,831,8.56701030927835
"14954",14954,"Ccn1","CCN1",NA,831,8.56701030927835
"15052",15052,"Ecsit","ECSIT",NA,831,8.56701030927835
"15324",15324,"Bnip5","BNIP5",NA,831,8.56701030927835
"15517",15517,"Hnf1a","HNF1A",NA,831,8.56701030927835
"15547",15547,"Alox5","ALOX5",NA,831,8.56701030927835
"15643",15643,"Acads","ACADS",NA,831,8.56701030927835
"15764",15764,"Ceacam10","",NA,831,8.56701030927835
"15765",15765,"Ceacam10","PSG7",NA,831,8.56701030927835
"15766",15766,"Ceacam10","PSG9",NA,831,8.56701030927835
"15767",15767,"Ceacam10","PSG4",NA,831,8.56701030927835
"15768",15768,"Ceacam10","CEACAM5",NA,831,8.56701030927835
"15769",15769,"Ceacam10","CEACAM8",NA,831,8.56701030927835
"15770",15770,"Ceacam10","PSG3",NA,831,8.56701030927835
"15771",15771,"Ceacam10","CEACAM3",NA,831,8.56701030927835
"15772",15772,"Ceacam10","PSG2",NA,831,8.56701030927835
"15773",15773,"Ceacam10","CEACAM6",NA,831,8.56701030927835
"15774",15774,"Ceacam10","CEACAM7",NA,831,8.56701030927835
"15775",15775,"Ceacam10","PSG8",NA,831,8.56701030927835
"15776",15776,"Ceacam10","PSG1",NA,831,8.56701030927835
"15777",15777,"Ceacam10","PSG11",NA,831,8.56701030927835
"15778",15778,"Ceacam10","PSG5",NA,831,8.56701030927835
"15779",15779,"Ceacam10","PSG6",NA,831,8.56701030927835
"15780",15780,"Ceacam10","CEACAM1",NA,831,8.56701030927835
"16027",16027,"Ccrl2","CCRL2",NA,831,8.56701030927835
"17084",17084,"Adamts10","ADAMTS10",NA,831,8.56701030927835
"17347",17347,"Zc3h12a","ZC3H12A",NA,831,8.56701030927835
"17642",17642,"Fcrla","FCRLA",NA,831,8.56701030927835
"17853",17853,"B3galt4","B3GALT4",NA,831,8.56701030927835
"18105",18105,"Spring1","SPRING1",NA,831,8.56701030927835
"19929",19929,"Erp44","ERP44",NA,831,8.56701030927835
"19983",19983,"Uqcrc2","UQCRC2",NA,831,8.56701030927835
"20297",20297,"Mfsd13b","",NA,831,8.56701030927835
"21257",21257,"Phf19","PHF19",NA,831,8.56701030927835
"21363",21363,"Spo11","SPO11",NA,831,8.56701030927835
"1163",1163,"Rrp7a","RRP7A",NA,830,8.55670103092783
"1207",1207,"Pcsk9","PCSK9",NA,830,8.55670103092783
"1375",1375,"Rap1b","RAP1B",NA,830,8.55670103092783
"2234",2234,"6030498E09Rik","",NA,830,8.55670103092783
"2434",2434,"Marveld2","MARVELD2",NA,830,8.55670103092783
"2438",2438,"Olfr444","OR2A14",NA,830,8.55670103092783
"3575",3575,"Camkk2","CAMKK2",NA,830,8.55670103092783
"3603",3603,"Dnd1","DND1",NA,830,8.55670103092783
"3758",3758,"Prl7a1","PRL",NA,830,8.55670103092783
"3784",3784,"Mapk11","MAPK11",NA,830,8.55670103092783
"3912",3912,"Nup160","NUP160",NA,830,8.55670103092783
"4882",4882,"Lrrc61","LRRC61",NA,830,8.55670103092783
"5533",5533,"Tnfsf8","TNFSF8",NA,830,8.55670103092783
"5811",5811,"Nsun3","NSUN3",NA,830,8.55670103092783
"5954",5954,"4930453N24Rik","C3orf38",NA,830,8.55670103092783
"5964",5964,"Trim9","TRIM9",NA,830,8.55670103092783
"6485",6485,"Dkk4","DKK4",NA,830,8.55670103092783
"7031",7031,"Tmem242","TMEM242",NA,830,8.55670103092783
"7988",7988,"Nlrp10","NLRP10",NA,830,8.55670103092783
"8187",8187,"Dnaaf6b","DNAAF6",NA,830,8.55670103092783
"8321",8321,"Prmt8","PRMT8",NA,830,8.55670103092783
"8539",8539,"Slc47a1","SLC47A1",NA,830,8.55670103092783
"8727",8727,"Pde6d","PDE6D",NA,830,8.55670103092783
"9038",9038,"Olfr1504","",NA,830,8.55670103092783
"9354",9354,"Cldn34b4","CLDN34",NA,830,8.55670103092783
"9483",9483,"Akap11","AKAP11",NA,830,8.55670103092783
"9511",9511,"Adam30","ADAM30",NA,830,8.55670103092783
"10013",10013,"Rtp2","RTP2",NA,830,8.55670103092783
"10481",10481,"Shfl","SHFL",NA,830,8.55670103092783
"10688",10688,"Tgfb2","TGFB2",NA,830,8.55670103092783
"10849",10849,"Adm","ADM",NA,830,8.55670103092783
"10950",10950,"Pipox","PIPOX",NA,830,8.55670103092783
"11918",11918,"Tsc22d2","TSC22D2",NA,830,8.55670103092783
"12095",12095,"Faiml","FAIM",NA,830,8.55670103092783
"12868",12868,"Sucnr1","SUCNR1",NA,830,8.55670103092783
"13029",13029,"Syngap1","SYNGAP1",NA,830,8.55670103092783
"13623",13623,"Hilpda","HILPDA",NA,830,8.55670103092783
"13643",13643,"Hook1","HOOK1",NA,830,8.55670103092783
"14150",14150,"Selenof","SELENOF",NA,830,8.55670103092783
"14425",14425,"Inka2","INKA2",NA,830,8.55670103092783
"15141",15141,"Kmt5c","KMT5C",NA,830,8.55670103092783
"15300",15300,"Pfas","PFAS",NA,830,8.55670103092783
"15544",15544,"Itga2b","ITGA2B",NA,830,8.55670103092783
"15545",15545,"Cpne5","CPNE5",NA,830,8.55670103092783
"15605",15605,"Zfp422","ZNF22",NA,830,8.55670103092783
"15998",15998,"Eftud2","EFTUD2",NA,830,8.55670103092783
"17048",17048,"Cit","CIT",NA,830,8.55670103092783
"17213",17213,"Cnot10","CNOT10",NA,830,8.55670103092783
"17535",17535,"Olfr94","OR2I1P",NA,830,8.55670103092783
"18019",18019,"Arap2","ARAP2",NA,830,8.55670103092783
"18631",18631,"Ucp2","UCP2",NA,830,8.55670103092783
"18650",18650,"Appbp2","APPBP2",NA,830,8.55670103092783
"18735",18735,"Vmn2r54","",NA,830,8.55670103092783
"18850",18850,"Tmem147","TMEM147",NA,830,8.55670103092783
"18916",18916,"Ywhab","YWHAB",NA,830,8.55670103092783
"19052",19052,"Matn4","MATN4",NA,830,8.55670103092783
"19208",19208,"Wfdc6a","",NA,830,8.55670103092783
"19639",19639,"Olfr420","OR6K2",NA,830,8.55670103092783
"20006",20006,"Ufc1","UFC1",NA,830,8.55670103092783
"20112",20112,"Hhipl2","HHIPL2",NA,830,8.55670103092783
"20252",20252,"Grifin","GRIFIN",NA,830,8.55670103092783
"21113",21113,"Nutm1","NUTM1",NA,830,8.55670103092783
